date,store,product,category,qty,price,amount,customer_id
2025-07-21,Tokyo,P004,B,3,1830,5490.0,C0090
2025-07-21,Tokyo,P003,A,1,2830,2830.0,C0096
2025-07-21,Tokyo,P008,C,1,2140,2140.0,C0267
2025-07-21,Tokyo,P013,B,2,1640,3280.0,C0292
2025-07-21,Tokyo,P011,C,2,3790,7580.0,C0067
2025-07-21,Tokyo,P007,B,2,3880,7760.0,C0055
2025-07-21,Tokyo,P008,C,4,1780,7120.0,C0036
2025-07-21,Osaka,P014,C,2,1180,2360.0,C0162
2025-07-21,Osaka,P005,C,3,1550,4650.0,C0241
2025-07-21,Osaka,P011,C,3,3040,9120.0,C0066
2025-07-21,Osaka,P015,A,2,2460,4920.0,C0277
2025-07-21,Osaka,P001,B,1,4040,4040.0,C0111
2025-07-21,Osaka,P009,A,3,4300,12900.0,C0186
2025-07-21,Osaka,P007,B,3,3950,11850.0,C0114
2025-07-21,Osaka,P003,A,2,4990,9980.0,C0034
2025-07-21,Osaka,P003,A,4,4310,17240.0,C0035
2025-07-21,Osaka,P004,B,3,4130,12390.0,C0220
2025-07-21,Osaka,P013,B,3,4500,13500.0,C0179
2025-07-21,Osaka,P008,C,3,2710,8130.0,C0182
2025-07-21,Osaka,P013,B,4,3310,13240.0,C0002
2025-07-21,Osaka,P010,B,2,1940,3880.0,C0264
2025-07-21,Osaka,P007,B,4,2470,9880.0,C0182
2025-07-21,Osaka,P010,B,4,1780,7120.0,C0168
2025-07-21,Osaka,P007,B,2,4390,8780.0,C0041
2025-07-21,Osaka,P009,A,2,4580,9160.0,C0065
2025-07-21,Nagoya,P002,C,2,1040,2080.0,C0150
2025-07-21,Nagoya,P004,B,2,3420,6840.0,C0205
2025-07-21,Nagoya,P001,B,1,2270,2270.0,C0156
2025-07-21,Nagoya,P014,C,1,1270,1270.0,C0189
2025-07-21,Nagoya,P015,A,4,3260,13040.0,C0006
2025-07-21,Nagoya,P009,A,2,2780,5560.0,C0148
2025-07-21,Nagoya,P009,A,3,1760,5280.0,C0023
2025-07-21,Nagoya,P001,B,2,3030,6060.0,C0235
2025-07-21,Nagoya,P007,B,3,4900,14700.0,C0225
2025-07-21,Nagoya,P011,C,2,1600,3200.0,C0276
2025-07-21,Nagoya,P009,A,1,2920,2920.0,C0028
2025-07-21,Nagoya,P015,A,3,4130,12390.0,C0141
2025-07-22,Tokyo,P010,B,3,1910,5730.0,C0215
2025-07-22,Tokyo,P004,B,3,3990,11970.0,C0042
2025-07-22,Tokyo,P005,C,1,3900,3900.0,C0071
2025-07-22,Tokyo,P010,B,2,1330,2660.0,C0264
2025-07-22,Tokyo,P011,C,2,4510,9020.0,C0212
2025-07-22,Tokyo,P013,B,1,1030,1030.0,C0019
2025-07-22,Tokyo,P009,A,4,4650,18600.0,C0288
2025-07-22,Tokyo,P009,A,3,2160,6480.0,C0001
2025-07-22,Tokyo,P003,A,1,3730,3730.0,C0151
2025-07-22,Tokyo,P012,A,1,4650,4650.0,C0216
2025-07-22,Osaka,P010,B,2,3500,7000.0,C0181
2025-07-22,Osaka,P003,A,1,3600,3600.0,C0029
2025-07-22,Osaka,P002,C,1,3480,3480.0,C0278
2025-07-22,Osaka,P008,C,1,3050,3050.0,C0145
2025-07-22,Osaka,P009,A,2,3120,6240.0,C0098
2025-07-22,Osaka,P014,C,3,2240,6720.0,C0001
2025-07-22,Osaka,P011,C,2,1990,3980.0,C0144
2025-07-22,Osaka,P008,C,4,3170,12680.0,C0210
2025-07-22,Osaka,P010,B,4,1020,4080.0,C0113
2025-07-22,Osaka,P011,C,1,2760,2760.0,C0120
2025-07-22,Osaka,P013,B,4,1420,5680.0,C0065
2025-07-22,Osaka,P012,A,1,2980,2980.0,C0283
2025-07-22,Osaka,P015,A,4,1530,6120.0,C0045
2025-07-22,Osaka,P003,A,4,1710,6840.0,C0129
2025-07-22,Osaka,P013,B,2,4760,9520.0,C0150
2025-07-22,Osaka,P006,A,4,3180,12720.0,C0056
2025-07-22,Osaka,P010,B,4,4350,17400.0,C0002
2025-07-22,Osaka,P002,C,3,3960,11880.0,C0196
2025-07-22,Osaka,P006,A,4,3310,13240.0,C0277
2025-07-22,Nagoya,P012,A,1,3920,3920.0,C0219
2025-07-22,Nagoya,P004,B,1,4970,4970.0,C0023
2025-07-22,Nagoya,P008,C,1,2660,2660.0,C0246
2025-07-22,Nagoya,P008,C,1,2570,2570.0,C0028
2025-07-22,Nagoya,P009,A,1,2390,2390.0,C0019
2025-07-22,Nagoya,P004,B,1,4710,4710.0,C0231
2025-07-22,Nagoya,P014,C,3,2980,8940.0,C0053
2025-07-22,Nagoya,P015,A,4,2660,10640.0,C0068
2025-07-22,Nagoya,P006,A,2,4660,9320.0,C0020
2025-07-22,Nagoya,P010,B,4,4050,16200.0,C0058
2025-07-22,Nagoya,P007,B,2,2620,5240.0,C0027
2025-07-22,Nagoya,P002,C,1,4860,4860.0,C0125
2025-07-22,Nagoya,P004,B,4,2970,11880.0,C0109
2025-07-23,Tokyo,P006,A,3,3490,10470.0,C0117
2025-07-23,Tokyo,P010,B,4,4720,18880.0,C0158
2025-07-23,Tokyo,P004,B,1,1630,1630.0,C0004
2025-07-23,Tokyo,P009,A,1,1900,1900.0,C0217
2025-07-23,Tokyo,P005,C,4,1540,6160.0,C0103
2025-07-23,Tokyo,P001,B,3,1490,,C0072
2025-07-23,Tokyo,P012,A,4,3180,12720.0,C0289
2025-07-23,Tokyo,P012,A,4,4960,19840.0,C0027
2025-07-23,Tokyo,P004,B,2,3470,6940.0,C0297
2025-07-23,Tokyo,P002,C,1,2190,2190.0,C0201
2025-07-23,Tokyo,P015,A,4,3990,15960.0,C0232
2025-07-23,Osaka,P010,B,1,3020,3020.0,C0088
2025-07-23,Osaka,P014,C,2,2570,5140.0,C0121
2025-07-23,Osaka,P014,C,4,2720,10880.0,C0298
2025-07-23,Osaka,P012,A,4,4660,18640.0,C0100
2025-07-23,Osaka,P009,A,2,2230,4460.0,C0139
2025-07-23,Osaka,P001,B,1,4230,4230.0,C0050
2025-07-23,Osaka,P010,B,4,2050,8200.0,C0138
2025-07-23,Osaka,P014,C,4,4680,18720.0,C0188
2025-07-23,Osaka,P014,C,2,3400,6800.0,C0200
2025-07-23,Osaka,P015,A,2,4490,8980.0,C0153
2025-07-23,Osaka,P002,C,3,4920,14760.0,C0136
2025-07-23,Osaka,P009,A,4,4680,18720.0,C0120
2025-07-23,Osaka,P012,A,3,3590,10770.0,C0216
2025-07-23,Osaka,P005,C,2,1100,2200.0,C0257
2025-07-23,Nagoya,P011,C,3,3810,11430.0,C0259
2025-07-23,Nagoya,P014,C,1,4360,4360.0,C0063
2025-07-23,Nagoya,P010,B,3,1210,3630.0,C0085
2025-07-23,Nagoya,P014,C,1,1920,1920.0,C0025
2025-07-23,Nagoya,P003,A,3,4360,13080.0,C0178
2025-07-23,Nagoya,P005,C,4,2460,9840.0,C0095
2025-07-23,Nagoya,P008,C,1,2420,2420.0,C0239
2025-07-23,Nagoya,P010,B,4,4100,16400.0,C0108
2025-07-23,Nagoya,P012,A,4,3520,14080.0,C0229
2025-07-23,Nagoya,P008,C,4,1950,7800.0,C0127
2025-07-23,Nagoya,P004,B,1,3460,3460.0,C0036
2025-07-23,Nagoya,P004,B,4,1960,7840.0,C0259
2025-07-24,Tokyo,P007,B,1,1230,1230.0,C0237
2025-07-24,Tokyo,P002,C,4,3390,13560.0,C0145
2025-07-24,Tokyo,P014,C,2,2590,5180.0,C0123
2025-07-24,Tokyo,P010,B,4,3160,12640.0,C0085
2025-07-24,Tokyo,P014,C,3,4320,12960.0,C0130
2025-07-24,Tokyo,P003,A,4,3710,14840.0,C0093
2025-07-24,Tokyo,P013,B,1,4720,4720.0,C0174
2025-07-24,Tokyo,P009,A,1,1700,1700.0,C0216
2025-07-24,Tokyo,P009,A,1,3660,3660.0,C0224
2025-07-24,Tokyo,P005,C,3,4890,14670.0,C0145
2025-07-24,Osaka,P015,A,4,2820,11280.0,C0128
2025-07-24,Osaka,P013,B,1,2240,2240.0,C0163
2025-07-24,Osaka,P010,B,3,2480,7440.0,C0260
2025-07-24,Osaka,P010,B,3,4750,14250.0,C0029
2025-07-24,Osaka,P011,C,4,3640,14560.0,C0170
2025-07-24,Osaka,P006,A,2,3180,6360.0,C0269
2025-07-24,Osaka,P007,B,1,2930,2930.0,C0030
2025-07-24,Osaka,P015,A,3,1850,5550.0,C0187
2025-07-24,Osaka,P009,A,3,3360,10080.0,C0278
2025-07-24,Osaka,P013,B,2,1950,3900.0,C0297
2025-07-24,Osaka,P010,B,1,3110,3110.0,C0036
2025-07-24,Osaka,P001,B,1,2010,2010.0,C0024
2025-07-24,Nagoya,P007,B,3,4460,13380.0,C0251
2025-07-24,Nagoya,P013,B,1,3970,3970.0,C0298
2025-07-24,Nagoya,P001,B,4,4460,17840.0,C0252
2025-07-24,Nagoya,P006,A,1,3920,3920.0,C0187
2025-07-24,Nagoya,P011,C,2,1710,3420.0,C0270
2025-07-24,Nagoya,P008,C,4,4700,18800.0,C0138
2025-07-24,Nagoya,P004,B,4,3860,15440.0,C0200
2025-07-24,Nagoya,P015,A,1,2440,2440.0,C0012
2025-07-24,Nagoya,P006,A,2,2810,5620.0,C0046
2025-07-24,Nagoya,P013,B,2,2750,5500.0,C0259
2025-07-24,Nagoya,P008,C,4,1880,7520.0,C0255
2025-07-24,Nagoya,P015,A,4,4560,18240.0,C0222
2025-07-24,Nagoya,P010,B,4,4840,19360.0,C0181
2025-07-24,Nagoya,P011,C,1,4830,4830.0,C0233
2025-07-24,Nagoya,P003,A,2,1900,3800.0,C0096
2025-07-24,Nagoya,P014,C,2,2670,5340.0,C0233
2025-07-24,Nagoya,P006,A,4,4010,16040.0,C0077
2025-07-24,Nagoya,P010,B,2,2370,4740.0,C0271
2025-07-25,Tokyo,P002,C,2,3060,6120.0,C0038
2025-07-25,Tokyo,P012,A,1,1360,1360.0,C0161
2025-07-25,Tokyo,P003,A,4,1270,5080.0,C0126
2025-07-25,Tokyo,P001,B,2,4730,9460.0,C0195
2025-07-25,Tokyo,P009,A,1,2250,2250.0,C0114
2025-07-25,Tokyo,P009,A,1,4990,4990.0,C0195
2025-07-25,Tokyo,P005,C,1,3380,3380.0,C0134
2025-07-25,Tokyo,P011,C,3,3560,10680.0,C0250
2025-07-25,Tokyo,P008,C,3,2430,7290.0,C0282
2025-07-25,Tokyo,P007,B,3,4990,14970.0,C0105
2025-07-25,Tokyo,P002,C,1,1970,1970.0,C0017
2025-07-25,Tokyo,P009,A,2,1380,2760.0,C0041
2025-07-25,Tokyo,P005,C,2,4890,9780.0,C0211
2025-07-25,Osaka,P011,C,4,2270,9080.0,C0030
2025-07-25,Osaka,P008,C,1,1860,1860.0,C0226
2025-07-25,Osaka,P008,C,3,3040,9120.0,C0163
2025-07-25,Osaka,P005,C,1,2030,2030.0,C0239
2025-07-25,Osaka,P015,A,1,3140,3140.0,C0141
2025-07-25,Osaka,P009,A,1,1030,1030.0,C0061
2025-07-25,Osaka,P003,A,1,2420,2420.0,C0205
2025-07-25,Osaka,P015,A,3,1700,5100.0,C0109
2025-07-25,Osaka,P005,C,1,4960,4960.0,C0197
2025-07-25,Osaka,P008,C,2,2270,4540.0,C0125
2025-07-25,Osaka,P010,B,4,2980,11920.0,C0056
2025-07-25,Osaka,P015,A,2,1330,2660.0,C0163
2025-07-25,Osaka,P012,A,2,2110,4220.0,C0087
2025-07-25,Osaka,P013,B,4,4390,17560.0,C0068
2025-07-25,Osaka,P013,B,2,4460,8920.0,C0297
2025-07-25,Osaka,P011,C,4,1560,6240.0,C0196
2025-07-25,Osaka,P001,B,3,2360,7080.0,C0291
2025-07-25,Nagoya,P012,A,2,1290,2580.0,C0222
2025-07-25,Nagoya,P004,B,3,2850,8550.0,C0291
2025-07-25,Nagoya,P006,A,2,3960,7920.0,C0235
2025-07-25,Nagoya,P002,C,3,2960,8880.0,C0296
2025-07-25,Nagoya,P010,B,4,2370,9480.0,C0085
2025-07-25,Nagoya,P012,A,1,3320,3320.0,C0290
2025-07-25,Nagoya,P015,A,3,2980,8940.0,C0243
2025-07-25,Nagoya,P001,B,4,1750,7000.0,C0220
2025-07-25,Nagoya,P006,A,4,3410,13640.0,C0278
2025-07-25,Nagoya,P012,A,4,1600,6400.0,C0114
2025-07-25,Nagoya,P007,B,1,1090,1090.0,C0012
2025-07-25,Nagoya,P012,A,2,4000,8000.0,C0250
2025-07-25,Nagoya,P001,B,4,1900,7600.0,C0121
2025-07-25,Nagoya,P015,A,2,4750,9500.0,C0152
2025-07-26,Tokyo,P013,B,1,3540,3540.0,C0138
2025-07-26,Tokyo,P003,A,3,2440,7320.0,C0030
2025-07-26,Tokyo,P009,A,1,3150,3150.0,C0068
2025-07-26,Tokyo,P013,B,4,4720,18880.0,C0281
2025-07-26,Tokyo,P002,C,3,1890,5670.0,C0029
2025-07-26,Tokyo,P006,A,2,2180,4360.0,C0035
2025-07-26,Tokyo,P007,B,1,1160,1160.0,C0135
2025-07-26,Tokyo,P001,B,4,4350,17400.0,C0277
2025-07-26,Tokyo,P002,C,2,4290,8580.0,C0173
2025-07-26,Tokyo,P005,C,4,2230,8920.0,C0292
2025-07-26,Osaka,P011,C,1,4650,4650.0,C0107
2025-07-26,Osaka,P001,B,4,4860,19440.0,C0276
2025-07-26,Osaka,P008,C,1,1910,1910.0,C0010
2025-07-26,Osaka,P001,B,1,3250,3250.0,C0230
2025-07-26,Osaka,P009,A,1,3400,3400.0,C0070
2025-07-26,Osaka,P007,B,4,1530,6120.0,C0262
2025-07-26,Osaka,P005,C,3,2040,6120.0,C0050
2025-07-26,Osaka,P007,B,2,3020,6040.0,C0071
2025-07-26,Osaka,P015,A,3,4360,,C0234
2025-07-26,Osaka,P011,C,1,3350,3350.0,C0269
2025-07-26,Osaka,P002,C,2,1730,3460.0,C0238
2025-07-26,Nagoya,P001,B,4,2440,9760.0,C0289
2025-07-26,Nagoya,P001,B,1,3870,3870.0,C0233
2025-13-40,Nagoya,P002,C,1,2350,,C0011
2025-07-26,Nagoya,P012,A,3,3990,11970.0,C0141
2025-07-26,Nagoya,P010,B,3,3770,11310.0,C0135
2025-07-26,Nagoya,P010,B,3,3560,10680.0,C0261
2025-07-26,Nagoya,P006,A,4,1110,4440.0,C0146
2025-07-26,Nagoya,P007,B,4,1180,4720.0,C0065
2025-07-26,Nagoya,P008,C,4,2850,11400.0,C0192
2025-07-26,Nagoya,P003,A,4,4130,16520.0,C0013
2025-07-26,Nagoya,P011,C,1,3230,3230.0,C0212
2025-07-26,Nagoya,P014,C,1,2140,2140.0,C0207
2025-07-26,Nagoya,P004,B,3,1730,5190.0,C0049
2025-07-26,Nagoya,P009,A,3,1820,5460.0,C0262
2025-07-26,Nagoya,P014,C,1,2210,2210.0,C0167
2025-07-26,Nagoya,P008,C,2,3110,6220.0,C0288
2025-07-26,Nagoya,P005,C,1,3950,3950.0,C0171
2025-07-26,Nagoya,P011,C,3,4040,12120.0,C0219
2025-07-26,Nagoya,P010,B,2,2840,5680.0,C0080
2025-07-27,Tokyo,P010,B,3,4090,12270.0,C0113
2025-07-27,Tokyo,P011,C,2,2430,4860.0,C0049
2025-07-27,Tokyo,P004,B,3,1860,5580.0,C0024
2025-07-27,Tokyo,P005,C,4,1590,6360.0,C0043
2025-07-27,Tokyo,P007,B,2,4680,9360.0,C0072
2025-07-27,Tokyo,P007,B,2,1990,3980.0,C0097
2025-07-27,Tokyo,P004,B,3,4160,12480.0,C0053
2025-07-27,Tokyo,P008,C,2,4470,8940.0,C0031
2025-07-27,Tokyo,P007,B,2,2450,4900.0,C0282
2025-07-27,Tokyo,P009,A,2,4230,8460.0,C0233
2025-07-27,Tokyo,P003,A,2,2640,5280.0,C0135
2025-07-27,Tokyo,P006,A,4,4980,19920.0,C0009
2025-07-27,Tokyo,P013,B,4,2460,9840.0,C0146
2025-07-27,Tokyo,P002,C,2,1950,3900.0,C0272
2025-07-27,Osaka,P006,A,2,4910,9820.0,C0245
2025-07-27,Osaka,P015,A,2,2070,4140.0,C0171
2025-07-27,Osaka,P006,A,1,4240,4240.0,C0029
2025-07-27,Osaka,P003,A,4,3920,15680.0,C0193
2025-07-27,Osaka,P002,C,2,1820,3640.0,C0192
2025-07-27,Osaka,P008,C,2,3980,7960.0,C0233
2025-07-27,Osaka,P012,A,1,3430,3430.0,C0063
2025-07-27,Osaka,P005,C,4,2660,10640.0,C0236
2025-07-27,Osaka,P004,B,4,2100,8400.0,C0055
2025-07-27,Osaka,P005,C,1,3390,3390.0,C0044
2025-07-27,Osaka,P004,B,3,1170,3510.0,C0132
2025-07-27,Nagoya,P007,B,1,1630,1630.0,C0291
2025-07-27,Nagoya,P012,A,2,4490,8980.0,C0002
2025-07-27,Nagoya,P001,B,4,3690,14760.0,C0180
2025-07-27,Nagoya,P006,A,4,3430,,C0131
2025-07-27,Nagoya,P006,A,2,3300,6600.0,C0196
2025-07-27,Nagoya,P013,B,2,2010,4020.0,C0167
2025-07-27,Nagoya,P009,A,2,1290,2580.0,C0100
2025-07-27,Nagoya,P002,C,1,4860,4860.0,C0234
2025-07-27,Nagoya,P001,B,2,2010,4020.0,C0292
2025-07-27,Nagoya,P007,B,2,3530,7060.0,C0143
2025-07-27,Nagoya,P003,A,2,1500,3000.0,C0208
2025-07-27,Nagoya,P015,A,4,2500,10000.0,C0146
2025-07-27,Nagoya,P001,B,2,1120,2240.0,C0223
2025-07-27,Nagoya,P014,C,1,3690,3690.0,C0180
2025-07-27,Nagoya,P007,B,3,3710,11130.0,C0081
2025-07-27,Nagoya,P012,A,3,2240,6720.0,C0220
2025-07-28,Tokyo,P002,C,1,2290,2290.0,C0014
2025-07-28,Tokyo,P007,B,2,4100,8200.0,C0052
2025-07-28,Tokyo,P009,A,3,2790,8370.0,C0272
2025-07-28,Tokyo,P005,C,2,1010,2020.0,C0123
2025-07-28,Tokyo,P001,B,4,1960,7840.0,C0243
2025-07-28,Tokyo,P002,C,2,1470,2940.0,C0111
2025-07-28,Tokyo,P010,B,2,3420,6840.0,C0242
2025-07-28,Tokyo,P001,B,2,3370,6740.0,C0157
2025-07-28,Tokyo,P003,A,1,2500,2500.0,C0195
2025-07-28,Tokyo,P015,A,2,3080,6160.0,C0092
2025-07-28,Tokyo,P001,B,2,2390,4780.0,C0046
2025-07-28,Tokyo,P011,C,2,1890,3780.0,C0117
2025-07-28,Tokyo,P015,A,3,2700,8100.0,C0246
2025-07-28,Tokyo,P001,B,2,3160,6320.0,C0147
2025-07-28,Tokyo,P011,C,3,2820,8460.0,C0278
2025-07-28,Tokyo,P014,C,2,4600,9200.0,C0192
2025-07-28,Osaka,P002,C,1,1840,1840.0,C0094
2025-07-28,Osaka,P002,C,3,2640,7920.0,C0180
2025-07-28,Osaka,P008,C,2,3450,6900.0,C0285
2025-07-28,Osaka,P005,C,2,3060,6120.0,C0241
2025-07-28,Osaka,P008,C,4,1290,5160.0,C0030
2025-07-28,Osaka,P007,B,1,1090,1090.0,C0065
2025-07-28,Osaka,P005,C,4,4120,16480.0,C0105
2025-07-28,Osaka,P015,A,4,2000,8000.0,C0143
2025-07-28,Osaka,P014,C,2,2480,4960.0,C0271
2025-07-28,Osaka,P010,B,2,4470,8940.0,C0223
2025-07-28,Osaka,P006,A,2,1180,2360.0,C0031
2025-07-28,Nagoya,P001,B,4,1830,7320.0,C0162
2025-07-28,Nagoya,P011,C,4,2490,9960.0,C0277
2025-07-28,Nagoya,P007,B,4,1400,5600.0,C0081
2025-07-28,Nagoya,P010,B,3,4210,12630.0,C0108
2025-07-28,Nagoya,P010,B,3,4930,14790.0,C0036
2025-07-28,Nagoya,P001,B,3,1060,3180.0,C0059
2025-07-28,Nagoya,P008,C,2,2060,4120.0,C0104
2025-07-28,Nagoya,P011,C,2,4170,8340.0,C0048
2025-07-28,Nagoya,P002,C,1,4660,4660.0,C0083
2025-07-28,Nagoya,P001,B,2,3750,7500.0,C0109
2025-07-28,Nagoya,P006,A,1,3660,3660.0,C0066
2025-07-28,Nagoya,P002,C,3,4740,14220.0,C0183
2025-07-28,Nagoya,P015,A,2,3070,6140.0,C0107
2025-07-28,Nagoya,P008,C,4,3530,14120.0,C0008
2025-07-28,Nagoya,P009,A,2,3170,6340.0,C0167
2025-07-28,Nagoya,P009,A,4,4430,17720.0,C0291
2025-07-28,Nagoya,P010,B,2,1780,3560.0,C0254
2025-07-28,Nagoya,P014,C,1,1860,1860.0,C0204
2025-07-28,Nagoya,P003,A,1,4980,4980.0,C0029
2025-07-29,Tokyo,P015,A,1,4190,4190.0,C0169
2025-07-29,Tokyo,P009,A,4,1080,4320.0,C0019
2025-07-29,Tokyo,P003,A,2,4840,9680.0,C0021
2025-07-29,Tokyo,P007,B,2,1780,3560.0,C0103
2025-07-29,Tokyo,P004,B,1,3080,3080.0,C0279
2025-07-29,Tokyo,P007,B,3,3680,11040.0,C0253
2025-07-29,Tokyo,P013,B,4,4250,17000.0,C0279
2025-07-29,Tokyo,P015,A,3,2970,8910.0,C0092
2025-07-29,Tokyo,P009,A,4,4010,16040.0,C0156
2025-07-29,Tokyo,P002,C,2,3300,6600.0,C0116
2025-07-29,Tokyo,P007,B,2,1300,2600.0,C0140
2025-07-29,Tokyo,P007,B,4,1440,5760.0,C0145
2025-07-29,Osaka,P005,C,2,1340,2680.0,C0172
2025-13-40,Osaka,P013,B,2,2660,5320.0,C0224
2025-07-29,Osaka,P007,B,2,4050,8100.0,C0085
2025-07-29,Osaka,P013,B,2,3040,6080.0,C0075
2025-07-29,Osaka,P010,B,2,1950,3900.0,C0223
2025-07-29,Osaka,P015,A,1,3270,3270.0,C0215
2025-07-29,Osaka,P011,C,1,1450,1450.0,C0154
2025-07-29,Osaka,P010,B,2,2470,4940.0,C0160
2025-07-29,Osaka,P007,B,2,3720,7440.0,C0295
2025-07-29,Osaka,P012,A,1,2390,2390.0,C0003
2025-07-29,Osaka,P014,C,3,1870,5610.0,C0251
2025-07-29,Osaka,P009,A,1,1600,1600.0,C0242
2025-07-29,Osaka,P005,C,3,4580,13740.0,C0087
2025-07-29,Osaka,P001,B,1,4660,4660.0,C0180
2025-07-29,Osaka,P005,C,1,3780,3780.0,C0012
2025-07-29,Osaka,P002,C,3,3560,10680.0,C0171
2025-07-29,Osaka,P014,C,2,3220,6440.0,C0092
2025-07-29,Osaka,P006,A,1,4170,4170.0,C0211
2025-07-29,Nagoya,P003,A,1,4120,4120.0,C0200
2025-07-29,Nagoya,P001,B,3,4920,14760.0,C0225
2025-07-29,Nagoya,P005,C,2,4000,8000.0,C0120
2025-07-29,Nagoya,P012,A,4,2620,10480.0,C0172
2025-07-29,Nagoya,P008,C,3,1300,3900.0,C0296
2025-07-29,Nagoya,P009,A,1,3290,3290.0,C0119
2025-07-29,Nagoya,P013,B,4,2520,10080.0,C0214
2025-07-29,Nagoya,P001,B,4,3040,12160.0,C0196
2025-07-29,Nagoya,P010,B,2,3750,7500.0,C0119
2025-07-29,Nagoya,P011,C,1,1580,1580.0,C0277
2025-07-29,Nagoya,P012,A,1,1850,1850.0,C0164
2025-07-29,Nagoya,P001,B,2,2300,4600.0,C0041
2025-07-29,Nagoya,P005,C,2,1260,2520.0,C0190
2025-07-29,Nagoya,P005,C,1,1080,1080.0,C0289
2025-07-29,Nagoya,P002,C,4,1660,6640.0,C0026
2025-07-29,Nagoya,P009,A,4,1280,5120.0,C0099
2025-07-29,Nagoya,P012,A,1,1670,1670.0,C0092
2025-07-30,Tokyo,P013,B,3,3660,10980.0,C0008
2025-07-30,Tokyo,P004,B,4,3870,15480.0,C0073
2025-07-30,Tokyo,P011,C,3,3970,11910.0,C0294
2025-07-30,Tokyo,P009,A,1,4270,4270.0,C0005
2025-07-30,Tokyo,P010,B,4,1500,6000.0,C0239
2025-07-30,Tokyo,P013,B,3,2290,6870.0,C0061
2025-07-30,Tokyo,P011,C,1,3700,3700.0,C0051
2025-07-30,Tokyo,P006,A,3,1640,4920.0,C0238
2025-07-30,Tokyo,P011,C,1,4390,4390.0,C0215
2025-07-30,Tokyo,P013,B,3,3500,10500.0,C0115
2025-07-30,Tokyo,P004,B,1,2260,2260.0,C0087
2025-07-30,Tokyo,P012,A,3,2640,7920.0,C0217
2025-07-30,Tokyo,P011,C,4,2230,8920.0,C0073
2025-07-30,Tokyo,P001,B,1,3410,3410.0,C0242
2025-07-30,Tokyo,P010,B,4,3510,14040.0,C0264
2025-07-30,Tokyo,P005,C,2,4240,8480.0,C0198
2025-07-30,Tokyo,P008,C,4,4040,16160.0,C0089
2025-07-30,Tokyo,P010,B,2,2660,5320.0,C0241
2025-07-30,Osaka,P001,B,3,3580,10740.0,C0153
2025-07-30,Osaka,P005,C,3,4790,14370.0,C0026
2025-07-30,Osaka,P010,B,4,2600,10400.0,C0101
2025-07-30,Osaka,P004,B,1,2560,2560.0,C0231
2025-07-30,Osaka,P003,A,1,4990,4990.0,C0298
2025-07-30,Osaka,P004,B,2,2610,5220.0,C0089
2025-07-30,Osaka,P003,A,1,3450,3450.0,C0013
2025-07-30,Osaka,P010,B,1,1610,1610.0,C0002
2025-07-30,Osaka,P006,A,2,2320,4640.0,C0093
2025-07-30,Osaka,P015,A,2,4230,8460.0,C0070
2025-07-30,Osaka,P008,C,1,2030,2030.0,C0022
2025-07-30,Osaka,P001,B,1,1630,1630.0,C0095
2025-07-30,Osaka,P012,A,1,3440,3440.0,C0110
2025-07-30,Osaka,P007,B,4,2850,11400.0,C0079
2025-07-30,Osaka,P004,B,1,4200,4200.0,C0199
2025-07-30,Osaka,P005,C,2,3020,6040.0,C0015
2025-07-30,Nagoya,P012,A,3,3860,11580.0,C0033
2025-07-30,Nagoya,P015,A,3,4750,14250.0,C0259
2025-07-30,Nagoya,P009,A,2,3740,7480.0,C0154
2025-07-30,Nagoya,P007,B,3,4550,13650.0,C0052
2025-07-30,Nagoya,P009,A,4,2300,9200.0,C0103
2025-07-30,Nagoya,P001,B,2,3340,6680.0,C0291
2025-07-30,Nagoya,P008,C,2,4240,8480.0,C0057
2025-07-30,Nagoya,P003,A,3,4260,12780.0,C0064
2025-07-30,Nagoya,P001,B,3,3340,10020.0,C0206
2025-07-30,Nagoya,P006,A,1,2320,2320.0,C0141
2025-07-30,Nagoya,P007,B,4,1890,7560.0,C0094
2025-07-30,Nagoya,P003,A,3,4220,12660.0,C0265
2025-07-30,Nagoya,P004,B,2,3940,7880.0,C0014
2025-07-30,Nagoya,P011,C,1,1130,1130.0,C0034
2025-07-30,Nagoya,P014,C,3,4150,12450.0,C0207
2025-07-30,Nagoya,P012,A,2,4230,8460.0,C0017
2025-07-30,Nagoya,P009,A,4,4970,19880.0,C0108
2025-07-30,Nagoya,P003,A,3,1280,3840.0,C0233
2025-07-30,Nagoya,P011,C,3,2170,6510.0,C0036
2025-07-31,Tokyo,P006,A,2,1750,3500.0,C0100
2025-07-31,Tokyo,P013,B,4,2390,9560.0,C0043
2025-07-31,Tokyo,P001,B,1,1030,1030.0,C0200
2025-07-31,Tokyo,P010,B,4,2320,9280.0,C0249
2025-07-31,Tokyo,P003,A,1,4660,4660.0,C0264
2025-07-31,Tokyo,P009,A,3,3800,11400.0,C0247
2025-07-31,Tokyo,P004,B,1,1740,1740.0,C0107
2025-07-31,Tokyo,P004,B,3,1550,4650.0,C0173
2025-07-31,Tokyo,P011,C,1,2140,2140.0,C0162
2025-07-31,Tokyo,P001,B,3,4010,12030.0,C0109
2025-07-31,Tokyo,P001,B,3,4470,13410.0,C0088
2025-07-31,Tokyo,P013,B,4,2120,8480.0,C0180
2025-07-31,Tokyo,P001,B,3,4510,13530.0,C0283
2025-07-31,Tokyo,P003,A,3,1260,3780.0,C0084
